url,concept_and_mnemonic
https://mammothmemory.net/history/world-war-ii/important-people-of-world-war-ii/rudolf-hess.html,"```json
[
    {
        ""term"": ""Rudolf Hess"",
        ""definition"": ""Adolf Hitler's deputy who parachuted into Scotland to propose a peace agreement but was arrested."",
        ""mnemonic"": ""Rudolph the red-nosed reindeer hesitated (Rudolf Hess) before deciding to jump into Scotland."",
        ""image"": ""/images/user/base/History/rudolf-hess-_v2-–-world-war-ii-history.4538094.jpg"",
        ""keywords"": [""Rudolph"", ""hes"", ""jump into Scotland""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-people-of-world-war-ii/winston-churchill.html,"```json
[
    {
        ""term"": ""Winston Churchill"",
        ""definition"": ""Prime Minister of the United Kingdom from 1940 to 1945, known for leading Britain through World War II."",
        ""mnemonic"": ""He wins tons (Winston) of battles but that church on the hill (Churchill) shows there were lots of deaths."",
        ""image"": ""/images/user/base/History/winston-churchill-world-war-ii-history.10f1691.jpg"",
        ""keywords"": [""wins tons"", ""church"", ""hill""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/af--midway.html,"```json
[
    {
        ""term"": ""AF = Midway"",
        ""definition"": ""The code 'AF' was deciphered by U.S. codebreakers to mean Midway, which was targeted for a Japanese attack during World War II."",
        ""mnemonic"": ""The Apple (A) and Frog (F) couldn't tug past the Midway point (Battle of Midway)."",
        ""image"": ""/images/user/base/History/af=midway--world-war-ii-history_v2.42c080a.jpeg"",
        ""keywords"": [""Apple"", ""Frog"", ""Midway""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/anderson-shelter.html,"```json
[
    {
        ""term"": ""Anderson Shelter"",
        ""definition"": ""Bomb shelters developed by the government to protect UK citizens during World War II."",
        ""mnemonic"": ""She and her son (Anderson shelter) built a shelter."",
        ""image"": ""/images/user/base/History/anderson-shelter---world-war-ii-history.26bb430.jpg"",
        ""keywords"": [""and her son"", ""shelter""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/axis-powers.html,"```json
[
    {
        ""term"": ""Axis Powers"",
        ""definition"": ""The Axis Powers mainly involved Germany, Italy, and Japan, formed through treaties starting with the Rome-German Axis and later including Japan."",
        ""mnemonic"": ""The Axis was also known as the Rome-Berlin-Tokyo Axis, or Roberto. This is an easy way to remember the capital cities of the countries in the three-way Axis."",
        ""image"": ""/images/user/base/History/axis-powers---world-war-ii-history.a5b9b8c.jpeg"",
        ""keywords"": [""Rome"", ""Berlin"", ""Tokyo"", ""Roberto""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/battle-of-arnhem.html,"```json
[
    {
        ""term"": ""Battle of Arnhem"",
        ""definition"": ""A significant World War II battle part of Operation Market Garden, where Allied forces attempted to capture bridges over the Rhine."",
        ""mnemonic"": ""A lot of harm came to them (Arnhem) as they tried to hold the last bridge."",
        ""image"": ""/images/user/base/History/battle-of-arnhem---world-war-ii-history.440301f.jpg"",
        ""keywords"": [""harm"", ""them""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/battle-of-britain.html,"```json
[
    {
        ""term"": ""Battle of Britain"",
        ""definition"": ""A war fought in the skies over Britain where the Royal Air Force defended the UK against the German air force from July 10 to October 31, 1940."",
        ""mnemonic"": ""Battle of Britain - but the Messerschmitt has blown off the end of the message \""In the skies\"". The Battle of Britain was fought in the skies over Britain."",
        ""image"": ""/images/user/base/History/battle-of-britain---world-war-ii.9ddcceb.jpg"",
        ""keywords"": [
            ""Battle"",
            ""Britain"",
            ""In the skies""
        ]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/battle-of-el-alamein.html,"```json
[
    {
        ""term"": ""Battle of El Alamein"",
        ""definition"": ""A major victory for the Allies during the North African campaign in World War II, led by General Bernard Montgomery."",
        ""mnemonic"": ""The elephant with a mane (El Alamein) was ridden by General Montgomery after the Allies victory."",
        ""image"": ""/images/user/base/History/el-alamein---world-war-ii-history.5b44ff0.jpg"",
        ""keywords"": [""el"", ""a mane""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/battle-of-kursk.html,"```json
[
    {
        ""term"": ""Battle of Kursk"",
        ""definition"": ""A major World War II battle that took place in July and August 1943 around the Soviet city of Kursk in western Russia, known for being one of the biggest tank battles in history."",
        ""mnemonic"": ""\""Curse (Kursk). We can't get through these tanks.\"""",
        ""image"": ""/images/user/base/History/battle-of-kursk---world-war-ii-history.7779ebf.jpg"",
        ""keywords"": [""Curse""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/battle-of-stalingrad.html,"```json
[
    {
        ""term"": ""Battle of Stalingrad"",
        ""definition"": ""The Soviet defense of the city of Stalingrad during World War II, where the Red Army launched Operation Uranus."",
        ""mnemonic"": ""The starling had (Stalingrad) a red (soviet) bottom (Operation Uranus)."",
        ""image"": ""/images/user/base/History/starlingrad---world-war-ii-history.3c17cd1.jpeg"",
        ""keywords"": [""starling"", ""red""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/battle-of-the-bulge.html,"```json
[
    {
        ""term"": ""Battle of the Bulge"",
        ""definition"": ""The last German offensive campaign on the Western Front, launched through the Ardennes forest from December 16, 1944, to January 25, 1945."",
        ""mnemonic"": ""Exactly as it says, it was a bulge as the Germans pushed hard through a dense (Ardennes) forest."",
        ""image"": ""/images/user/base/History/battle-of-the-bulge---world-war-ii-history_v2.094b341.jpg"",
        ""keywords"": [""bulge"", ""hard"", ""a dense""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/battle-of-the-coral-sea.html,"```json
[
    {
        ""term"": ""Battle of the Coral Sea"",
        ""definition"": ""A four-day air-sea battle in May 1942, which saw the first naval battle where aircraft carriers engaged each other."",
        ""mnemonic"": ""Among the coral in the sea (coral sea), the Japanese fish was drinking more port (Port Moresby) as an American shark and a guinea pig swam past (New Guinea)."",
        ""image"": ""/images/user/base/History/battle-of-the-coral-sea---world-war-ii-history.02454f7.jpg"",
        ""keywords"": [""coral"", ""sea"", ""Japanese"", ""more port"", ""American"", ""guinea""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/berghof-residence.html,"```json
[
    {
        ""term"": ""Berghof"",
        ""definition"": ""Adolf Hitler's home in the Bavarian Alps near Berchtesgaden, Germany."",
        ""mnemonic"": ""\""The burger is off,\"" (Berghof) said Eva Braun. \""And that eagle better burger off\"" (Eagle's Nest) replied Hitler."",
        ""image"": ""/images/user/base/History/berghof-in-world-war-ii-history.cfd8699.jpg"",
        ""keywords"": [""burger"", ""off"", ""eagle""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/bletchley-park.html,"```json
[
    {
        ""term"": ""Bletchley Park"",
        ""definition"": ""A 19th century mansion and estate in Milton Keynes, Buckinghamshire, which became the main centre of Allied code-breaking during World War II."",
        ""mnemonic"": ""They were bleached and blotchy (Bletchley) after staying inside the Bletchley Park huts all day working out how to break the Enigma code."",
        ""image"": ""/images/user/base/History/bletchley-park-in-world-war-ii-hostory.ea7f56b.jpg"",
        ""keywords"": [""ble"", ""tchy""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/blitzkrieg.html,"```json
[
    {
        ""term"": ""Blitzkrieg"",
        ""definition"": ""Swift, focused attack on an enemy using mobile forces including tanks, artillery, and air support; called 'Lightning War'."",
        ""mnemonic"": ""The German officer decided to have a blitz on creme eggs (blitzkrieg). He could make them disappear like lightning (lightning war)."",
        ""image"": ""/images/user/base/History/remember-blitzkrieg-in-ww2-history.73ada24.gif"",
        ""keywords"": [""blitz"", ""cre"", ""eg"", ""lightning""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/doolittle-raid.html,"```json
[
    {
        ""term"": ""Doolittle Raid"",
        ""definition"": ""A military air raid on Japan by the United States during World War II involving 16 B-52 bombers."",
        ""mnemonic"": ""Dr Dolittle (Doolittle) watched the aircraft raid from an aircraft carrier. The watchtower had a giant horn (aircraft carrier The Hornet)."",
        ""image"": ""/images/user/base/History/doolittle-raid---world-war-ii-history.435ce33.jpg"",
        ""keywords"": [""Dolittle"", ""raid"", ""horn""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/enigma-machine.html,"```json
[
    {
        ""term"": ""Enigma machine"",
        ""definition"": ""A device used by the Germans during World War II to encrypt messages so that the Allies could not discover their content."",
        ""mnemonic"": ""A niggle my Ma has with machines (Enigma machine) is that they are so difficult to work out."",
        ""image"": ""/images/user/base/History/enigma-machine---world-war-ii-history.7cb0c93.jpg"",
        ""keywords"": [""A niggle"", ""Ma"", ""machines""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/enola-gay.html,"```json
[
    {
        ""term"": ""Enola Gay"",
        ""definition"": ""The B-29 bomber used by the United States to drop an atomic bomb on Hiroshima, Japan. It was named after the pilot's mother."",
        ""mnemonic"": ""All the en-gineers were ol-d a-nd gay (Enola Gay) who worked on the Enola Gay bomber plane."",
        ""image"": ""/images/user/base/History/enola-gay-world-war-ii-history.c12a534.jpg"",
        ""keywords"": [""en"", ""ol"", ""a"", ""gay""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/fat-man.html,"```json
[
    {
        ""term"": ""Fat Man"",
        ""definition"": ""Atomic bomb dropped on the city of Nagasaki on August 9, 1945, the second of only two nuclear bombs ever used in warfare."",
        ""mnemonic"": ""Stop nagging, I just want to drink my saki (Nagasaki) said the fat man."",
        ""image"": ""/images/user/base/History/fat-man---world-war-ii-history.d46158d.jpg"",
        ""keywords"": [""nag"", ""saki"", ""fat man""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/guadalcanal-campaign.html,"```json
[
    {
        ""term"": ""Guadalcanal Campaign"",
        ""definition"": ""First major offensive by the Allied forces against the Empire of Japan in the Solomon Islands."",
        ""mnemonic"": ""The hen from a field (Henderson Field) and King Solomon (Solomon Islands) stood on guard over all of the canal (Guadalcanal) as the number 1 canal boat went past (first major offensive)."",
        ""image"": ""/images/user/base/History/guadalcanal---world-war-ii-history.8652ee3.jpeg"",
        ""keywords"": [
            ""hen"",
            ""field"",
            ""Solomon"",
            ""guard"",
            ""all"",
            ""canal""
        ]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/hiroshima-and-nagasaki.html,"```json
[
    {
        ""term"": ""Hiroshima and Nagasaki"",
        ""definition"": ""Hiroshima was the first city to have a nuclear bomb dropped on it and Nagasaki was the second. Both cities are in Japan."",
        ""mnemonic"": ""\""Come here and help wash with ma,\"" (Hiroshima) said the girl. \""Stop nagging. I just want to drink my saki,\"" (Nagasaki) said her Dad."",
        ""image"": ""/images/user/base/History/hiroshima-and-nagasaki---world-war-ii-history.96d3feb.jpeg"",
        ""keywords"": [""here"", ""wash"", ""ma"", ""nag"", ""saki""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/lebensraum.html,"```json
[
    {
        ""term"": ""Lebensraum"",
        ""definition"": ""What Hitler called the need for 'living space' for Germans to progress and thrive by expanding German territory within Europe."",
        ""mnemonic"": ""She lay all the buns around the room (lebensraum) – they took up all the living space."",
        ""image"": ""/images/user/base/History/lebensraum---world-war-ii-history-2.612d40d.jpg"",
        ""keywords"": [""lay"", ""buns"", ""room"", ""living space""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/little-boy.html,"```json
[
    {
        ""term"": ""Little Boy"",
        ""definition"": ""The atomic bomb dropped on the Japanese city of Hiroshima on August 6, 1945. It was the first atomic bomb to be used in a war, created by America's Manhattan Project."",
        ""mnemonic"": ""\""Come here and help wash with ma\"" (Hiroshima). Strangely, in the washing up bowl was a little lifebuoy (Little Boy)."",
        ""image"": ""/images/user/base/History/little-boy---world-war-ii-history.dd58d72.jpg"",
        ""keywords"": [""here"", ""wash"", ""ma"", ""little"", ""buoy""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/manhattan-project.html,"```json
[
    {
        ""term"": ""Manhattan Project"",
        ""definition"": ""A research and development undertaking during World War II that produced the first nuclear weapon. An office in Manhattan district of New York was central in its development."",
        ""mnemonic"": ""Is that a man in a hat (Manhattan Project) in New York City or a bomb in disguise?"",
        ""image"": ""/images/user/base/History/manhattan-project---world-war-ii-history.be84e8d.jpg"",
        ""keywords"": [""man"", ""hat"", ""bomb""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/mein-kampf.html,"```json
[
    {
        ""term"": ""Mein Kampf"",
        ""definition"": ""A book written by Adolf Hitler, serving as a manifesto for National Socialism and detailing his ideology and political plans for Germany."",
        ""mnemonic"": ""My Camp (Mein Kampf), my rules! Hitler produced two volumes with the rules of how Germany should be run."",
        ""image"": ""/images/user/base/History/mein-kampf---world-war-ii-history.82854b0.jpg"",
        ""keywords"": [""My Camp""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/mulberry-harbour.html,"```json
[
    {
        ""term"": ""Mulberry harbour"",
        ""definition"": ""Mulberry Harbours were portable harbours developed by the British during World War II, used for rapid offloading of troops, vehicles, and equipment following the D-Day Landings in June 1944."",
        ""mnemonic"": ""Mull over why they wore berets (Mulberry) on the harbour on the shoreline of the Normandy beaches. Is it because they have finally been taken to France?"",
        ""image"": ""/images/user/base/History/mulberry-harbour-world-war-ii-history.2147b4a.jpg"",
        ""keywords"": [
            ""Mull"",
            ""berets"",
            ""taken to France""
        ]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/operation-barbarossa.html,"```json
[
    {
        ""term"": ""Operation Barbarossa"",
        ""definition"": ""The German invasion of the Soviet Union beginning on June 22, 1941."",
        ""mnemonic"": ""The barber rose up (Barbarossa) in Germany and said: \""We are going to give the Soviet Union a haircut!\"""",
        ""image"": ""/images/user/base/History/operation-barbarossa---world-war-ii-history.6bffa56.jpg"",
        ""keywords"": [""barber rose up""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/operation-carpetbagger.html,"```json
[
    {
        ""term"": ""Operation Carpetbagger"",
        ""definition"": ""An operation to provide aerial supply of weapons and other materials to resistance fighters in occupied Europe during World War II."",
        ""mnemonic"": ""Dropping carpets and bags (Operation Carpetbagger) out of planes to French resistance fighters."",
        ""image"": ""/images/user/base/History/operation-carpet-bagger-in-world-war-ii-history.4b28989.jpg"",
        ""keywords"": [""carpets"", ""bags"", ""French resistance""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/operation-dynamo.html,"```json
[
    {
        ""term"": ""Operation Dynamo – Dunkirk evacuation"",
        ""definition"": ""Evacuation of Allied soldiers during World War II from the beaches of Dunkirk in the North of France over nine days between May 26 and June 4, 1940."",
        ""mnemonic"": ""Being dunked in the sea irked him (Dunkirk) but as soon as he dined for a moment (Dynamo) he felt better."",
        ""image"": ""/images/user/base/History/operation-dynamo---world-war-ii-history.3eadf95.jpeg"",
        ""keywords"": [""dunk"", ""irk"", ""dine"", ""a mo""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/operation-flintlock.html,"```json
[
    {
        ""term"": ""Operation Flintlock"",
        ""definition"": ""An operation by the USA to capture the Japanese-held southern portion of the Marshall Islands during World War II."",
        ""mnemonic"": ""The Flintlock gun (Operation Flintlock) was used by the Marshall (Marshall Islands)."",
        ""image"": ""/images/user/base/History/operation-flintlock---world-war-ii.7671054.jpg"",
        ""keywords"": [""Flintlock"", ""Marshall""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/operation-market-garden.html,"```json
[
    {
        ""term"": ""Operation Market Garden"",
        ""definition"": ""A failed attempt during World War II to take Rhine bridges and penetrate Germany."",
        ""mnemonic"": ""The market in the garden was a failure. There was mud everywhere. People just used the bridge over the market. That way they believed the mud wouldn't harm them (bridge at Arnhem)."",
        ""image"": ""/images/user/base/History/operation-market-garden---world-war-ii-history.076118f.jpeg"",
        ""keywords"": [
            ""market"",
            ""garden"",
            ""failure"",
            ""bridge"",
            ""harm them""
        ]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/operation-mincemeat.html,"```json
[
    {
        ""term"": ""Operation Mincemeat"",
        ""definition"": ""A successful British deception to make Hitler think that Greece and Sardinia would be invaded instead of Sicily."",
        ""mnemonic"": ""\""Can I have some mincemeat?\"" (Operation Mincemeat) she said, but the British Army Officer said: \""Sister, don't be silly (not Sicily), what you need is greasy sardines.\"" (Greece and Sardinia instead)"",
        ""image"": ""/images/user/base/History/operation-mincemeat---world-war-ii-history.d030a2d.jpg"",
        ""keywords"": [""mincemeat"", ""sister"", ""don't"", ""silly"", ""greasy sardines""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/operation-torch.html,"```json
[
    {
        ""term"": ""Operation Torch"",
        ""definition"": ""An Anglo American invasion of French North Africa led by General Dwight Eisenhower."",
        ""mnemonic"": ""The torches (Operation Torch) shone on the map where the Allies would invade North Africa."",
        ""image"": ""/images/user/base/History/operation-torch---world-war-ii-history.1239958.jpg"",
        ""keywords"": [""torch"", ""invade North Africa""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/panzer.html,"```json
[
    {
        ""term"": ""Panzer"",
        ""definition"": ""In Germany, the word Panzer means tank. The Panzer series of military battle tanks was fielded by the German army in the 1930s and '40s."",
        ""mnemonic"": ""The Pink Panther (Panzer) was driving the tank."",
        ""image"": ""/images/user/base/History/panzer-in-world-war-ii-history.08db6ed.jpeg"",
        ""keywords"": [""Panther"", ""tank""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/radar.html,"```json
[
    {
        ""term"": ""Radar"",
        ""definition"": ""A system for detecting the presence, direction and distance of objects. Radar is an acronym of 'radio detecting and ranging'."",
        ""mnemonic"": ""In the raid in the dark (radar), a thief stole a radio, but police detection and a wide-ranging enquiry resulted in its return (radio detection and ranging)."",
        ""image"": ""/images/user/base/history/facts/remember-radar-in-history-facts.122a7eb.jpg"",
        ""keywords"": [""ra"", ""dar"", ""radio"", ""detection"", ""ranging""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/rupert.html,"```json
[
    {
        ""term"": ""Rupert"",
        ""definition"": ""A paradummy used as a deception, causing the enemy to shift focus during the D-Day Landings of World War II."",
        ""mnemonic"": ""<span style=\""color: #ff0000;\"">Rupert</span> the bear (Rupert) was dropped in France on D-Day."",
        ""image"": ""/images/user/base/English/vocab/remember-ruperts-in-english-vocabulary.bba577f.jpeg"",
        ""keywords"": ""Rupert""
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/swastika.html,"```json
[
    {
        ""term"": ""Swastika"",
        ""definition"": ""The swastika was used as a symbol and emblem of the Nazi party."",
        ""mnemonic"": ""Two swan stickers (swastika) in the shape of the Nazi emblem."",
        ""image"": ""/images/user/base/History/swastika---world-war-ii-history.7a48413.jpg"",
        ""keywords"": [""swan stickers"", ""Nazi emblem""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/the-blitz.html,"```json
[
    {
        ""term"": ""The Blitz"",
        ""definition"": ""Night time bombing raids on London and other British cities during World War II"",
        ""mnemonic"": ""A blizzard of bits (blitz) is the aftermath of Germany's bombing campaign."",
        ""image"": ""/images/user/base/History/the-blitz---world-war-ii-history.9f325dd.jpg"",
        ""keywords"": [""blizzard"", ""bits"", ""Germany's bombing campaign""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/the-french-fleet-at-toulon.html,"```json
[
    {
        ""term"": ""The French Fleet at Toulon"",
        ""definition"": ""In November 1942, the Germans attempted to capture the French fleet at Toulon, but the French scuttled their ships to prevent their use by the Nazis."",
        ""mnemonic"": ""Held up for too long (Toulon) at the base's entrance, thus allowing the French to blow up their own ships."",
        ""image"": ""/images/user/base/History/the-french-fleet-in-toulon---world-war-ii-history-v3.17c7f83.jpg"",
        ""keywords"": [""too long"", ""Toulon"", ""French"", ""blow up""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/the-point-blank-directive.html,"```json
[
    {
        ""term"": ""Pointblank Directive"",
        ""definition"": ""An agreement to prioritize the destruction of German aircraft and submarine manufacturing facilities during WWII."",
        ""mnemonic"": ""They pointed out of planes as they dropped blankets directly over (Pointblank Directive) German factories."",
        ""image"": ""/images/user/base/History/remember-point-blank-directive-in-ww2-history.66605aa.jpeg"",
        ""keywords"": [""point"", ""blank"", ""direct"", ""German factories""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/the-third-reich.html,"```json
[
    {
        ""term"": ""Third Reich"",
        ""definition"": ""The official Nazi name for the authoritarian government in Germany from January 1933 to May 1945."",
        ""mnemonic"": ""The third door on the right (Third Reich) led to the third empire."",
        ""image"": ""/images/user/base/History/the-third-reich-1.---world-war-ii-history.8325047.jpg"",
        ""keywords"": [""third"", ""right"", ""reich""]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/tobruk.html,"```json
[
    {
        ""term"": ""Tobruk"",
        ""definition"": ""A strategically important port on the Mediterranean coast of Libya in North Africa, known for its prolonged fighting and changing hands during World War II."",
        ""mnemonic"": ""When the two brooks (Tobruk) came together Rommel pushed back the allies."",
        ""image"": ""/images/user/base/History/tobruk---world-war-ii-history.e9af8bf.jpg"",
        ""keywords"": [
            ""two brooks""
        ]
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/wannsee.html,"```json
[
    {
        ""term"": ""Wannsee Conference"",
        ""definition"": ""Meeting of senior Nazi officials held in Wannsee, Berlin, to implement the Final Solution (Jews and others deported to camps and murdered)"",
        ""mnemonic"": ""A onesie (Wannsee) was worn by all the Nazi officers as they discussed the implementation of the Final Solution."",
        ""image"": ""/images/user/base/History/wannsee-world-war-ii-history.29d6319.jpeg"",
        ""keywords"": ""onesie""
    }
]
```"
https://mammothmemory.net/history/world-war-ii/important-facts-of-world-war-ii/wehrmacht.html,"```json
[
    {
        ""term"": ""Wehrmacht"",
        ""definition"": ""The combined name of the Heer (army), the Kreigsmarine (navy), and the Luftwaffe (airforce); the combined German forces."",
        ""mnemonic"": ""The Germans were marker (Wehrmacht) crazy: they drew an eagle on all their uniforms."",
        ""image"": ""/images/user/base/History/wehrmacht---world-war-ii-history.b85f396.jpg"",
        ""keywords"": [""were mark""]
    }
]
```"
```"
https://mammothmemory.net/history/american-history/bill-of-rights/how-to-remember-the-bill-of-rights.html,"```json
[
    {
        ""term"": ""Bill of Rights"",
        ""definition"": null,
        ""mnemonic"": ""To remember the Bill of Rights think of a Bill and he starts to use his right hand and fingers to explain each amendment."",
        ""image"": ""/images/user/base/History/Bill of rights /Bill-of-Rights.gif"",
        ""keywords"": [""Bill"", ""right""]
    }
]
```"
https://mammothmemory.net/history/american-history/bill-of-rights/3rd-amendment.html,"```json
[
    {
        ""term"": ""3rd Amendment"",
        ""definition"": ""The government may not force U.S. citizens to shelter soldiers in their homes."",
        ""mnemonic"": ""No soldiers in here because 'three's a crowd'."",
        ""image"": ""/images/user/base/History/Bill of rights /3rd amendment.gif"",
        ""keywords"": [""three's a crowd""]
    }
]
```"
https://mammothmemory.net/history/american-history/bill-of-rights/7th-amendment.html,"```json
[
    {
        ""term"": ""Amendment 7"",
        ""definition"": ""U.S. citizens have the right to a trial by jury."",
        ""mnemonic"": ""Seven fingers of Bill"",
        ""image"": ""/images/user/base/History/Bill of rights /7th-ammendment-v4.gif"",
        ""keywords"": [""Seven"", ""Bill""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/the-north--think-manufacturing.html,"```json
[
    {
        ""term"": ""North"",
        ""definition"": ""Associated with manufacturing and industrial power during the American Civil War."",
        ""mnemonic"": ""North = Nuts and bolts"",
        ""image"": ""/images/user/base/History/American Civil War/the-north----american-civil-war.b9b3f25.jpg"",
        ""keywords"": ""Nuts and bolts""
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/the-south--think-farming.html,"```json
[
    {
        ""term"": ""The South"",
        ""definition"": ""The Southern States of America known for producing two-thirds of the world’s supply of cotton in 1860, and growing large quantities of tobacco and rice with little manufacturing."",
        ""mnemonic"": ""Think of the South in terms of S for Seeds, thereby associating it with farming."",
        ""image"": ""/images/user/base/History/American Civil War/how-to-remeber-the-south---american-civil-war-history.ba3b0f5.jpg"",
        ""keywords"": [""South"", ""Seeds""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/the-north-won.html,"```json
[
    {
        ""term"": ""The North won"",
        ""definition"": ""The North won the American Civil War."",
        ""mnemonic"": ""You can easily recall which side won the American Civil War by associating North with No. 1 – because the North won!"",
        ""image"": ""/images/user/base/History/American Civil War/the-north-won---american-civil-war.79e971d.jpg"",
        ""keywords"": [""No"", ""No. 1""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/the-south-lost.html,"```json
[
    {
        ""term"": ""The South"",
        ""definition"": ""The region that lost the American Civil War."",
        ""mnemonic"": ""SOUTH = SLAVERY = EVIL = MUST LOSE"",
        ""image"": ""/images/user/base/History/American Civil War/the-south-lost---american-civil-war-history.104c3bf.jpg"",
        ""keywords"": [""South"", ""Slavery""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/how-to-remember-the-north-wore-blue.html,"```json
[
    {
        ""term"": ""North"",
        ""definition"": ""The side in the American Civil War that wore blue uniforms."",
        ""mnemonic"": ""North = nuts and bolts = manufacturing = blue"",
        ""image"": ""/images/user/base/History/American Civil War/how-to-remember-the-north-wore-blue-american-civil-war.b4b6ad9.jpg"",
        ""keywords"": [""North"", ""nuts"", ""manufacturing""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/how-to-remember-the-south-wore-brown-and-grey.html,"```json
[
    {
        ""term"": ""The South"",
        ""definition"": ""The South mostly wore brown and grey during the American Civil War."",
        ""mnemonic"": ""South = seeds = farming = grey and brown (mostly)"",
        ""image"": ""/images/user/base/History/American Civil War/south-wore-brown---american-civil-war-history.62427e6.jpg"",
        ""keywords"": [""seeds"", ""farming""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/how-to-remember-the-north-were-the-union.html,"```json
[
    {
        ""term"": ""Union"",
        ""definition"": ""The Northern states were called the Union."",
        ""mnemonic"": ""North = nuts and bolts = manufacturing = labour Union"",
        ""image"": ""/images/user/base/History/American Civil War/how-to-remember-the-north-were-the-union---american-civil-war.1411fa9.jpg"",
        ""keywords"": [""nuts"", ""bolts""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/how-to-remember-the-south-were-the-confederates.html,"```json
[
    {
        ""term"": ""Confederates"",
        ""definition"": ""The South during the American Civil War."",
        ""mnemonic"": ""Corn-fed-my-mates = Confederates"",
        ""image"": ""/images/user/base/History/American Civil War/how-to-remeber-confederates---american-civil-war-history.d5aa5c7.jpg"",
        ""keywords"": [""Corn-fed-my-mates""]
    }
]
```"
