url,concept_and_mnemonic
https://mammothmemory.net/biology/characteristics-and-classifications/taxonomy/examples-of-binomial-names.html,"```json
[
    {
        ""term"": ""Domestic cat"",
        ""definition"": ""<em>Felis catus</em>"",
        ""mnemonic"": ""Imagine a cat feeling a cactus (Felis catus).""
    },
    {
        ""term"": ""Rubber plant"",
        ""definition"": ""<em>Ficus elastica</em>"",
        ""mnemonic"": ""Imagine a group of fighters with elastic bands (ficus elastica) on their faces, inviting people to “come and fight us” at the rubber plant where they work.""
    },
    {
        ""term"": ""Common daisy"",
        ""definition"": ""<em>Bellis perennis</em>"",
        ""mnemonic"": ""Imagine a daisy flower made of bells. Each bell is perennially (bellis perennis) ringing (ringing forever).""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/taxonomy/why-binomial-names-are-in-latin.html,"```json
[
    {
        ""term"": ""Binomial names"",
        ""definition"": ""In the binomial system, Latin names are used worldwide so there is a common language, and no one is ever in any doubt as to what species is being referred to. The first part of the name always starts upper case, while the second part is always lower case."",
        ""mnemonic"": ""At an airport in Latin America (Latin), the upper case was loaded into the taxi first, and the lower case was put in second.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/taxonomy/species.html,"```json
[
    {
        ""term"": ""Species"",
        ""definition"": ""A species is a group of organisms that can interbreed to produce fertile offspring."",
        ""mnemonic"": ""Speeches (species) can only be made off a spring (offspring) board that’s fertile.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/dichotomous-keys/dichotomous-keys.html,"```json
[
    {
        ""term"": ""Dichotomous key"",
        ""definition"": ""A dichotomous key helps to determine the identity of animals, plants and other living things. It consists of a series of choices, each with just two possible answers that lead the user to the correct name of a given item."",
        ""mnemonic"": ""A dyed cotton mouse with keys (dichotomous keys) has to unlock the door that best describes an aspect of her anatomy to move closer to identifying what she is.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/the-five-kingdoms/remembering-the-kingdoms.html,"```json
[
    {
        ""term"": ""The Five Kingdoms"",
        ""definition"": ""The five kingdoms are: Animals, plants, fungi, protists and bacteria."",
        ""mnemonic"": ""A king (kingdom) loved to be out in his garden. One day in the garden the king was planting some plants. The king hurt his 
        back (bacteria) lifting the heavy plant pots. The King had some money coming out of his ear (monera). His fun guy (fungi) jester tried to cheer 
        the king up as he sat on his throne. This did not work and only annoyed the king who ordered his servants (the animals) to chase the fun guy 
        from his castle. The fun guy then started a protest (protists) outside the castle asking the king to let him back in.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/classification/classification.html,"```json
[
    {
        ""term"": ""Taxonomy"",
        ""definition"": ""The classification of living things based on the study of form, shape, and structure of species, known as morphology."",
        ""mnemonic"": ""The taxi (taxonomy) morphs and changes shape (morphology).""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/classification/anatomy-and-eidonomy.html,"```json
[
    {
        ""term"": ""Eidonomy"",
        ""definition"": ""Outside shape or features of an organism"",
        ""mnemonic"": ""The taxi continues to morph until it has a cow hide on (eidonomy) the outside.""
    },
    {
        ""term"": ""Anatomy"",
        ""definition"": ""Inside shape or features of an organism"",
        ""mnemonic"": ""Only people with a hat on (anatomy) were allowed inside the taxi.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/classification/traditional-methods-limitations.html,"```json
[]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/classification/taxonomy-based-on-dna.html,"```json
[
    {
        ""term"": ""DNA analysis methods in taxonomy"",
        ""definition"": ""The four methods of DNA analysis that are used in classification are DNA base sequencing, DNA protein comparison, DNA hybridisation, and DNA barcoding."",
        ""mnemonic"": ""Out of the taxi comes a protesting teen (protein DNA) with her bass with sequins on (base sequencing DNA) and her baa baa sheep (bar coding). She is also wearing high bridged shoes (hybridisation).""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/classification/dna-base-sequencing.html,"```json
[]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/classification/protein-comparison.html,"```json
[
    {
        ""term"": ""Protein comparison"",
        ""definition"": ""Proteins can be compared using the amino acids that make them. Similar organisms will have similar proteins in their cells."",
        ""mnemonic"": ""Protesting teens (Protein) are compared (Comparison) in an identity parade.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/classification/dna-hybridisation.html,"```json
[
    {
        ""term"": ""DNA Hybridisation"",
        ""definition"": ""DNA hybridisation is used to see how similar DNA is without sequencing it. DNA from different species is collected, separated into single strands and mixed together. Where the base sequences of the DNA are the same, hydrogen bonds form between the base pairs."",
        ""mnemonic"": ""Jumping off the high bridge, shaped as a shoe (hybridisation) into a boiling hot soup.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/classification/dna-barcoding.html,"```json
[
    {
        ""term"": ""DNA barcoding"",
        ""definition"": ""A unique pattern of DNA sequence that identifies each living thing, similar to how a barcode identifies consumer products."",
        ""mnemonic"": ""Baa-coding (barcoding) DNA systems are used to identify species, like items in the supermarket.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/classification/classification-should-reflect-evolutionary-relationships.html,"```json
[
    {
        ""term"": ""Classification"",
        ""definition"": ""Organisms that share a recent ancestor are evolutionary more closely related and have similar DNA base sequences."",
        ""mnemonic"": ""In the music class (classification) the human and the chimp sat close together and had bass (DNA bases) guitars that were very similar. But the fish in the distance had a very different bass drum.""
    }
]
```"
https://mammothmemory.net/biology/characteristics-and-classifications/classification/phylogenic-tree.html,"```json
[
    {
        ""term"": ""Phylogenic tree"",
        ""definition"": ""A branching diagram showing evolutionary relationships, with a root at the base and branches forming at nodes."",
        ""mnemonic"": ""No one was looking at the manager’s branch diagram (branching diagram) as his flies were low on his jeans (phylogenic) while he pointed to the tree.""
    }
]
```"
